STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/17/2019,71,79,63
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/18/2019,66,70,58
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/19/2019,62,71,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/20/2019,68,79,60
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/21/2019,74,86,63
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/22/2019,76,86,68
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/23/2019,80,90,72
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/24/2019,75,76,67
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/25/2019,70,79,62
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/26/2019,72,82,67
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/27/2019,69,78,63
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/28/2019,72,81,67
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/29/2019,75,79,66
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,9/30/2019,66,72,61
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/1/2019,70,82,64
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/2/2019,80,95,63
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/3/2019,61,67,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/4/2019,61,66,50
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/5/2019,53,60,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/6/2019,63,71,57
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/7/2019,72,79,60
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/8/2019,62,66,59
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/9/2019,58,61,53
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/10/2019,59,72,53
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/11/2019,60,66,55
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/12/2019,60,69,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/13/2019,62,67,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/14/2019,64,75,59
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/15/2019,61,66,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/16/2019,60,67,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/17/2019,57,59,52
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/18/2019,55,59,49
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/19/2019,53,62,47
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/20/2019,56,59,51
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/21/2019,58,68,52
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/22/2019,58,63,55
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/23/2019,62,66,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/24/2019,59,68,52
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/25/2019,59,67,53
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/26/2019,60,63,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/27/2019,61,70,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/28/2019,59,63,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/29/2019,55,58,53
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/30/2019,58,60,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,10/31/2019,62,67,59
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/1/2019,54,67,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/2/2019,45,50,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/3/2019,48,53,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/4/2019,49,56,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/5/2019,56,61,50
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/6/2019,53,55,48
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/7/2019,53,58,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/8/2019,40,42,31
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/9/2019,35,42,30
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/10/2019,44,52,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/11/2019,53,62,48
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/12/2019,48,58,27
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/13/2019,29,35,24
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/14/2019,35,45,29
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/15/2019,45,52,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/16/2019,41,43,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/17/2019,37,44,31
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/18/2019,40,43,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/19/2019,44,49,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/20/2019,44,49,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/21/2019,45,53,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/22/2019,50,54,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/23/2019,41,46,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/24/2019,44,48,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/25/2019,46,53,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/26/2019,51,60,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/27/2019,53,58,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/28/2019,51,55,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/29/2019,38,42,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,11/30/2019,37,44,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/1/2019,34,41,30
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/2/2019,37,39,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/3/2019,34,38,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/4/2019,37,41,34
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/5/2019,40,43,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/6/2019,41,50,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/7/2019,38,39,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/8/2019,34,44,28
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/9/2019,47,56,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/10/2019,56,58,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/11/2019,39,41,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/12/2019,33,36,27
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/13/2019,38,47,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/14/2019,50,56,45
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/15/2019,46,50,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/16/2019,37,38,34
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/17/2019,35,37,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/18/2019,35,37,23
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/19/2019,23,27,18
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/20/2019,27,34,24
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/21/2019,28,35,24
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/22/2019,37,47,30
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/23/2019,46,57,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/24/2019,46,48,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/25/2019,38,43,34
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/26/2019,38,46,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/27/2019,48,54,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/28/2019,49,50,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/29/2019,42,44,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/30/2019,41,43,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,12/31/2019,40,46,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/1/2020,40,42,35
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/2/2020,40,49,34
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/3/2020,47,49,45
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/4/2020,47,50,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/5/2020,40,41,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/6/2020,37,44,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/7/2020,41,44,35
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/8/2020,36,43,28
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/9/2020,29,34,24
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/10/2020,40,53,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/11/2020,55,66,48
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/12/2020,60,67,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/13/2020,43,45,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/14/2020,41,44,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/15/2020,44,50,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/16/2020,45,50,34
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/17/2020,29,34,21
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/18/2020,24,37,20
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/19/2020,39,43,28
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/20/2020,27,32,21
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/21/2020,26,33,21
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/22/2020,31,39,26
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/23/2020,38,46,30
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/24/2020,41,46,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/25/2020,41,52,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/26/2020,43,46,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/27/2020,40,45,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/28/2020,40,42,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/29/2020,36,40,31
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/30/2020,31,35,25
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,1/31/2020,36,42,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/1/2020,39,42,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/2/2020,39,43,35
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/3/2020,44,56,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/4/2020,46,58,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/5/2020,44,53,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/6/2020,38,41,35
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/7/2020,40,58,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/8/2020,34,40,30
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/9/2020,35,42,30
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/10/2020,43,47,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/11/2020,44,48,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/12/2020,42,45,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/13/2020,39,44,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/14/2020,35,40,19
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/15/2020,22,30,15
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/16/2020,34,44,29
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/17/2020,43,51,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/18/2020,41,47,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/19/2020,44,48,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/20/2020,33,35,27
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/21/2020,28,36,21
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/22/2020,38,50,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/23/2020,47,56,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/24/2020,49,61,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/25/2020,49,51,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/26/2020,45,49,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/27/2020,43,45,32
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/28/2020,35,42,30
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,2/29/2020,34,36,27
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/1/2020,32,44,26
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/2/2020,45,56,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/3/2020,53,59,49
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/4/2020,51,57,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/5/2020,46,52,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/6/2020,42,45,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/7/2020,41,47,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/8/2020,45,60,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/9/2020,58,72,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/10/2020,61,67,55
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/11/2020,53,56,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/12/2020,46,50,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/13/2020,53,70,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/14/2020,51,55,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/15/2020,47,54,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/16/2020,40,43,33
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/17/2020,45,55,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/18/2020,49,53,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/19/2020,46,52,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/20/2020,55,78,47
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/21/2020,54,65,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/22/2020,40,44,34
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/23/2020,39,42,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/24/2020,43,54,37
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/25/2020,44,45,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/26/2020,46,59,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/27/2020,56,68,50
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/28/2020,49,51,45
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/29/2020,45,48,45
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/30/2020,46,50,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,3/31/2020,45,49,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/1/2020,45,55,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/2/2020,49,58,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/3/2020,50,52,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/4/2020,52,60,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/5/2020,52,64,47
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/6/2020,55,66,48
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/7/2020,58,66,53
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/8/2020,55,63,49
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/9/2020,52,58,44
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/10/2020,45,49,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/11/2020,46,56,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/12/2020,53,62,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/13/2020,57,69,53
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/14/2020,56,60,48
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/15/2020,49,53,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/16/2020,47,49,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/17/2020,44,51,39
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/18/2020,44,47,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/19/2020,50,63,42
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/20/2020,54,57,49
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/21/2020,52,60,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/22/2020,44,51,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/23/2020,45,50,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/24/2020,47,50,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/25/2020,52,64,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/26/2020,49,50,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/27/2020,45,49,40
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/28/2020,51,66,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/29/2020,51,57,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,4/30/2020,55,63,49
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/1/2020,58,66,55
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/2/2020,62,73,53
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/3/2020,67,81,55
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/4/2020,67,72,51
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/5/2020,54,64,47
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/6/2020,52,52,47
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/7/2020,55,67,49
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/8/2020,53,58,38
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/9/2020,42,49,36
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/10/2020,50,65,41
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/11/2020,56,61,46
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/12/2020,51,60,45
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/13/2020,52,64,43
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/14/2020,57,65,48
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/15/2020,70,86,58
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/16/2020,72,77,59
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/17/2020,61,68,55
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/18/2020,59,67,55
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/19/2020,60,69,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/20/2020,57,65,50
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/21/2020,56,67,48
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/22/2020,64,77,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/23/2020,63,67,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/24/2020,59,69,52
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/25/2020,60,67,56
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/26/2020,65,77,58
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/27/2020,67,78,60
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/28/2020,68,76,64
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/29/2020,72,82,65
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/30/2020,73,84,66
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,5/31/2020,67,71,58
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/1/2020,62,72,54
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/2/2020,68,76,63
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/3/2020,73,82,63
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/4/2020,77,88,69
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/5/2020,75,83,69
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/6/2020,77,90,69
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/7/2020,73,78,65
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/8/2020,71,81,63
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/9/2020,79,91,68
USW00014732,"LAGUARDIA AIRPORT, NY US",40.77945,-73.88027,3,6/10/2020,78,85,69
